type,key,query,seller,seller_name,title,price_min,price_max,variants,option_names,personalization_words,dietary_words,url
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: R,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-p?variant=44150002122981&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: A,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-chalkboard-thank-you-notes-1?variant=44149933211877&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: L,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-j?variant=44149964144869&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,CASPARI - Gold Embossed Initial Notes (Box of 8),1999,1999,1,Alphabet,,,https://www.buchanst.com/products/caspari-gold-embossed-initial-notes-8-in-box?variant=48545897775383&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: N,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-l?variant=44149965291749&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: E,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-d?variant=44149936947429&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: W,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-v?variant=44150011789541&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Boxed Note Cards - Hummingbird Flight,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-hummingbird-flight-note-cards?variant=45291503419671&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: P,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-o?variant=44150001008869&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,collected-joy.myshopify.com,Collected Joy,LIBERTY PREMIUM NOTECARDS,3200,3200,1,,personaliz,,https://collected-joy.com/products/liberty-premium-notecards?variant=46345677701199&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,oleander-floral-design.myshopify.com,Oleander Floral Design,Boxed Blank Note Cards,1500,1500,1,Design,personaliz,,https://oleander.ca/products/boxed-cards?variant=51619493347544&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: Z,1299,1299,1,,monogram,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-y?variant=44150012707045&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,madonna-house-publications.myshopify.com,Madonna House Publications,Notecards - Words of Eternal Life,1295,1295,1,Format,,,https://publications.madonnahouse.org/products/notecard-words-of-eternal-life?variant=39448878776402&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,outer-layer.myshopify.com,Outer Layer,Tulips Pop Up Card,1895,1895,1,,,,https://outerlayer.com/products/tulips-pop-up-card?variant=40167477379160&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,laddaccessories.myshopify.com,Ladd Stamps,Custom Note Card (pack of 30) - Bow Monogram,3840,3840,1,Options,custom; monogram; personaliz,,https://laddstamps.com/products/custom-note-card-pack-of-30-bow-monogram?variant=50804132675893&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: F,1299,1299,1,,monogram,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-e?variant=44149940060389&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: Y,1299,1299,1,,monogram; personaliz,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-w?variant=44150012313829&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,316-publishing.myshopify.com,316 Publishing,Botanical Blessings Assorted Note Card Set - Set of 12,649,649,1,,,,https://316publishing.com/products/botanical-blessings-assorted-note-card-set-12?variant=43004037234924&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,tumbled-earth-boutique.myshopify.com,Tumbled Earth,Allium Blossoms 14 Note Cards,2400,2400,1,,personaliz,,https://tumbledearth.com/products/allium-blossoms-note-cards?variant=41887591301194&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,lemon-and-lavender-toronto.myshopify.com,Lemon And Lavender Toronto,Monogram Note Cards: O,1299,1299,1,,monogram,,https://shop.lemonlavender.com/products/copy-of-monogram-note-cards-n?variant=44149967290597&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Notecards - Allium Blossoms,1500,1500,1,,,,https://takenoteboutique.ca/products/boxed-notecards-allium-blossoms?variant=49731271393558&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Notecards - Autumn Grasses,1500,1500,1,,,,https://takenoteboutique.ca/products/boxed-notecards-autumn-grasses?variant=39988280131662&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,entershine-bookshop.myshopify.com,Entershine Bookshop,Hummingbird Garden Note Cards,1499,1499,1,,,,https://www.entershinebookshop.ca/products/hummingbird-garden-note-cards?variant=48009596698863&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,outer-layer.myshopify.com,Outer Layer,Wildflowers Premium Thank You Note Cards,2499,2499,1,,,,https://outerlayer.com/products/wildflowers-premium-thank-you-note-cards?variant=51199090164032&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,home-treasures-more.myshopify.com,Home Treasures & More,Peter Pauper Press 'Tree of Butterflies' Note Cards,1299,1299,1,,,,https://hometreasures.ca/products/peter-pauper-press-tree-of-butterflies-note-cards?variant=49803650761004&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,buchans-kerrisdale-stationery-3461.myshopify.com,Buchan's Kerrisdale Stationery,Peter Pauper Press - Owl Portrait Note Cards,1695,1695,1,,,,https://www.buchanst.com/products/peter-pauper-press-owl-portrait-note-cards?variant=45291508793623&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Notecards - Florentine Bees,1500,1500,1,,,,https://takenoteboutique.ca/products/boxed-notecards-florentine-bees?variant=47520485146902&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,entershine-bookshop.myshopify.com,Entershine Bookshop,Water Lilies Note Cards,1499,1499,1,,,,https://www.entershinebookshop.ca/products/9781441348005?variant=47265876476143&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,paperscript.myshopify.com,Paperscript,Hearts Notecard,600,600,1,Options,,,https://paperscript.ca/products/hearts-notecard?variant=40424653291714&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,316-publishing.myshopify.com,316 Publishing,Bright Birthdays Assorted Note Cards – Set of 12,1039,1039,1,,,,https://316publishing.com/products/bright-birthdays-assorted-note-cards-set-of-12?variant=47671267918060&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,bxkzxz-75.myshopify.com,Memory Press,Personalized Monogram Stationery | Notecards Canada,1500,1500,1,,personaliz; monogram; your name,,https://memorypress.ca/products/personalized-monogram-stationery-notecards-canada?variant=48360804647124&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,entershine-bookshop.myshopify.com,Entershine Bookshop,Spring Meadow Note Cards,1299,1299,1,Title,,,https://www.entershinebookshop.ca/products/spring-meadow-note-cards?variant=48009467232495&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,elizabeth-r-fine-stationery-gifts.myshopify.com,Elizabeth R Fine Stationery & Gifts,Personalized Note Card Set,1795,1795,1,Color; Material; Size,personaliz; custom; monogram,,https://elizabethr.ca/products/personalized-note-card-set?variant=36006757728409&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,seekandbloomco.myshopify.com,Seek and Bloom Creative Co.,"Mixed Pack, Garden Inspired, Pressed Flower, Note Card Set",2500,2500,1,,,,https://seekandbloom.ca/products/garden-inspired-mixed-pressed-flower-note-card-set?variant=43976375369957&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,zinnia-textiles-nelson.myshopify.com,Zinnia Textiles Nelson,Special Parliament of Crows Card,1300,1300,1,,personaliz,,https://zinniatextiles.ca/products/special-parliament-of-crows-card?variant=48703079350514&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Embossed Boxed Notes - Charley Harper Birds,2895,2895,1,,,,https://www.dulynoted.ca/products/embossed-boxed-notes-charley-harper-birds?variant=45101116457208&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,entershine-bookshop.myshopify.com,Entershine Bookshop,Blooms & Butterflies Note Cards,1499,1499,1,,,,https://www.entershinebookshop.ca/products/blooms-butterflies-note-cards?variant=48009486008559&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,redpegasusstore.myshopify.com,Red Pegasus,Marimekko Kukka Notecards,2595,2595,1,,,,https://redpegasus.ca/products/marimekko-kukka-notecards?variant=39924093255767&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,front-and-co-gifts.myshopify.com,Front and Company: Gifts,Assorted Flower Notecards,2900,2900,1,Pack size,,,https://gifts.frontandcompany.ca/products/garden-flowers-notecards?variant=46841508167924&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,d9c260-3.myshopify.com,Wordkind ,Gilded Butterflies Note Cards,1299,1299,1,,,,https://wordkind.ca/products/gilded-butterflies-note-cards?variant=44704081051838&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,outer-layer.myshopify.com,Outer Layer,White Flower Basket Pop-Up Card,1895,1895,1,,,,https://outerlayer.com/products/white-flower-basket-pop-up-card?variant=51496053113152&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,classy-cards-creative.myshopify.com,Classy Cards Creative,Love Notes - Bestie Collection,1200,1200,1,,personaliz,,https://classycards.ca/products/love-notes-bestie-collection?variant=42322543837380&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,m9ixqu-03.myshopify.com,The Painted Pineapple,William Morris Keepsake Boxed Notecards,2600,2600,1,,,,https://the-painted-pineapple-3.myshopify.com/products/william-morris-keepsake-boxed-notecards?variant=42869433925735&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Peacock Blank Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/peacock-blank-boxed-cards?variant=46595534749850&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,monogram_notecards,monogrammed note cards,aatest22.myshopify.com,Abbott Atelier,Graduation Note Card,300,300,1,,custom; personaliz,,https://www.abbottatelier.com/products/graduation-note-card?variant=51498383409466&_gsid=EG9dS6Tu1GzS&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,good-nbr.myshopify.com,Good Neighbour,Peacock Thank You Card (Boxed Set of 8),3600,3600,1,,personaliz,,https://www.goodnbr.com/products/peacock-thank-you-card-boxed-set-of-8?variant=40889176457259&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,artisaire.myshopify.com,Artisaire,Evelyn Foilpress Thank You Card,875,875,1,Set,,,https://artisaire.com/products/evelyn-thank-you?variant=42700220727452&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,scout-ltd.myshopify.com,Scout,Rosette Thank You Card,895,895,1,Option,,,https://www.iheartscout.com/products/rosette-thank-you-card?variant=46599218921716&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Pink & Gold Dots Thank You Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/pink-gold-dots-thank-you-boxed-cards?variant=39911136952474&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,thecrossdesign.myshopify.com,The Cross Living,Hydrangea Thank You Card Boxed Set,4500,4500,1,,,,https://www.thecrossliving.com/products/hydrangea-thank-you-card-boxed-set?variant=44686546862137&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Greeting Card - Big Time Holographic Foil Thank You,595,595,1,,,,https://www.dulynoted.ca/products/big-time-holographic-foil-thank-you-card?variant=48232768700664&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Floral Watercolor Boxed Thank You Cards,1499,1499,1,,,,https://outerlayer.com/products/floral-watercolor-boxed-thank-you-cards?variant=51199069618496&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,artisaire.myshopify.com,Artisaire,Clementine Foilpress Thank You Card,875,875,1,Set,,,https://artisaire.com/products/clementine-thank-you-card?variant=42700233310364&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Gold Dots Thank You Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/peter-pauper-319005?variant=39911135805594&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,thecrossdesign.myshopify.com,The Cross Living,English Rose Thank You Card Boxed Set,5000,5000,1,,personaliz,,https://www.thecrossliving.com/products/english-rose-thank-you-card-boxed-set?variant=43839386681401&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Blue Elegance Boxed Thank You Cards,1499,1499,1,,,,https://outerlayer.com/products/blue-elegance-thank-you-cards-by-peter-pauper-press?variant=375093854236&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,canadian-banquet-workshop.myshopify.com,Banquet Atelier & Workshop LTD.,Hologram Foil Thank You Card,600,600,1,,,,https://banquetworkshop.com/products/glitter-hologram-foil-thank-you-card?variant=31881592668263&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Garden Party Thank You Keepsake Boxed Cards,4695,4695,1,,,,https://juxtaposeannex.com/products/garden-party-thank-you-keepsake-boxed-cards?variant=48494468366490&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Curio Thank You Boxed Cards,3995,3995,1,,,,https://juxtaposeannex.com/products/curio-thank-you-boxed-cards?variant=48494471413914&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,seekandbloomco.myshopify.com,Seek and Bloom Creative Co.,"Thank You, Pressed Flower Cosmos",2500,2500,1,,,,https://seekandbloom.ca/products/thank-you-pressed-flower-cosmos?variant=43976379498725&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Asian Botanical Thank You Boxed Cards,1499,1499,1,,,,https://outerlayer.com/products/asian-botanical-thank-you-boxed-cards?variant=39289866747992&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Wildflowers Premium Thank You Note Cards,2499,2499,1,,,,https://outerlayer.com/products/wildflowers-premium-thank-you-note-cards?variant=51199090164032&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Periwinkle Boxed Thank You Cards,1499,1499,1,,,,https://outerlayer.com/products/periwinkle-boxed-thank-you-cards?variant=52862664245568&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,thecrossdesign.myshopify.com,The Cross Living,Margaux Thank You Card,995,995,1,,,,https://www.thecrossliving.com/products/margaux-thank-you-card?variant=43683290513465&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,thecrossdesign.myshopify.com,The Cross Living,Pink Hydrangea Thank You Card Boxed Set,2000,2000,1,,,,https://www.thecrossliving.com/products/pink-hydrangea-thank-you-card-boxed-set?variant=45779044827193&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Native Botanicals Thank You Boxed Cards,1499,1499,1,,,,https://outerlayer.com/products/native-botanicals-thank-you-boxed-cards?variant=33449910698072&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Floral Frame Thank You Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/floral-frame-thank-you-boxed-cards?variant=39911139508378&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,take-note-stationery-boutique.myshopify.com,Take Note Stationery Boutique,Boxed Premium Thank You - Wildflowers,2500,2500,1,,,,https://takenoteboutique.ca/products/boxed-premium-thank-you-wildflowers?variant=50564254105878&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,oleander-floral-design.myshopify.com,Oleander Floral Design,Premium Boxed Thank You Card Set,3100,3100,1,,,,https://oleander.ca/products/premium-blank-greeting-cards-copy?variant=51619505602776&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,d87ce2-43.myshopify.com,Indigo,"Thank You Cards, Seriously Gold Foil, Set Of 20",1080,1080,1,,,,https://www.indigo.ca/products/thank-you-cards-seriously-gold-foil-set-of-20?variant=46632795537618&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Vintage Parchment Boxed Thank You Cards,1399,1399,1,,,,https://outerlayer.com/products/vintage-parchment-boxed-thank-you-cards?variant=50335609520448&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,makerhouse.myshopify.com,Maker House Co.,Fern Thank You Card,699,699,1,,,,https://makerhouse.com/products/fern-thank-you-card?variant=42674307891451&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,mararamiro.myshopify.com,Mararamiro,Thank You No. 22 Letterpress Card,1095,1095,1,,personaliz,,https://www.mararamiro.com/products/thank-you-no-22-letterpress-card?variant=46684392521980&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Lavender & Honey Thank You Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/lavender-honey-thank-you-boxed-cards?variant=39911141965978&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,phidon.myshopify.com,Phidon Pens,TUTTLE Thank You Cards Set - Cherry Blossoms,2095,2095,1,,personaliz,,https://phidonpens.com/products/tuttle-thank-you-cards-set-cherry-blossoms?variant=47287671292125&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Peter Pauper Boxed Notes - Gold and Cream Thank You,1495,1495,1,,,,https://www.dulynoted.ca/products/peter-pauper-thank-you-notes-gold-and-cream?variant=35124426887&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,josephsinspirational.myshopify.com,Joseph's,Gold Foil Blank Thank You Cards (Box of 10),899,899,1,,,,https://www.josephsinspirational.ca/products/gold-foil-blank-thank-you-cards-box-of-10?variant=45608683372769&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,good-nbr.myshopify.com,Good Neighbour,Marion Thank You Card Boxed Set (Set of 8),3600,3600,1,,,,https://www.goodnbr.com/products/marion-thank-you-card-boxed-set-set-of-8?variant=39384408817707&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Watercolour Quill Thank You Boxed Cards,1595,1595,1,,,,https://juxtaposeannex.com/products/watercolour-quill-thank-you-boxed-cards?variant=39911137738906&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,porchlight-press.myshopify.com,Porchlight Press Ltd.,Folder Set: West Coast Foraging Series Thank You Cards - Folder Set of 6,3200,3200,1,Style,,,https://porchlightpress.com/products/greeting-cards-folder-set-west-coast-foraging-series?variant=41049727598658&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Mustard Thank You Card,695,695,1,,,,https://outerlayer.com/products/mustard-thank-you-card?variant=49610676470080&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,outer-layer.myshopify.com,Outer Layer,Gold Dots Thank You Note Cards,1499,1499,1,,,,https://outerlayer.com/products/gold-dots-thank-you-note-cards-by-peter-pauper-press?variant=375152214044&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,good-nbr.myshopify.com,Good Neighbour,Moss Thank You Card,995,995,1,,,,https://www.goodnbr.com/products/moss-thank-you-card?variant=44291073605675&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,thecrossdesign.myshopify.com,The Cross Living,Pink Hydrangea Thank You Card,1195,1195,1,,,,https://www.thecrossliving.com/products/pink-hydrangea-thank-you-card?variant=45737925148729&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,duly-noted-stationery.myshopify.com,Duly Noted Stationery,Red Cap Cards Greeting Card - Thanks Fox,795,795,1,,,,https://www.dulynoted.ca/products/thanks-fox-thank-you-greeting-card?variant=46109274702072&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,twentyseventoronto.myshopify.com,Twentyseven,Thanks Fox Thank You Greeting Card Box Set,3200,3200,1,,,,https://twentyseventoronto.com/products/thanks-fox-thank-you-greeting-card-boxed-sets?variant=50242059436279&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,adiqyp-z0.myshopify.com,MarCoo Paperie,Refined Korean Foil Thank You Cards,499,499,1,Design,,,https://www.marcoopaperie.ca/products/refined-korean-foil-thank-you-celebration-greeting-card?variant=48126807179488&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,porchlight-press.myshopify.com,Porchlight Press Ltd.,Card: Many Thanks Flora & Fauna,650,650,1,Single card or box set of 6,,,https://porchlightpress.com/products/flora-fauna-many-thanks?variant=48960532820&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
personalization,foil_cards,foil pressed thank you cards,presents-presents-presents.myshopify.com,Presents Presents Presents,Note Cards- Floral Sympathy Thank You,1695,1695,1,,,,https://www.presentspresentspresents.ca/products/note-cards-floral-sympathy?variant=41916100477022&_gsid=R84dDSn4eWQz&utm_source=shopify&utm_medium=catalog
