type,key,query,seller,seller_name,title,price_min,price_max,variants,option_names,personalization_words,dietary_words,url
category,coasters,coasters gift,everdrobe.myshopify.com,OddGifts.com,These Pizza Coasters Look Like Someone Ordered Table Protection,1599,1599,1,,,,https://www.oddgifts.com/products/pizza-coasters-set?variant=48900850057451&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,rubaiyat.myshopify.com,RUBAIYAT,Michael Aram | Vintage Bloom Coaster Set,29000,29000,1,,,,https://rubaiyatcalgary.com/products/copy-of-michael-aram-butterfly-gingko-coaster-set?variant=46933185855778&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,lady-e-decor.myshopify.com,Lady.E Décor & Design,Handcrafted Marble Tile Coasters,899,899,1,Sigle ,,,https://ladyedecor.com/products/handcrafted-marble-tile-coasters?variant=45083147796655&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,boutiquemariedumas.myshopify.com,Boutique Marie Dumas,Roseland Coasters,13799,13799,1,,,,https://mariedumas.com/products/roseland-coasters?variant=45763922165996&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,nicoles-gifts-verona.myshopify.com,Nicole's Gifts Verona,Ceramic Coaster,499,499,1,Style,,,https://nicolesgifts.ca/products/ceramic-coaster?variant=45771069882598&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - Stone Wall,2600,2600,1,Style,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-stone-wall?variant=47608480268520&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - It's Lilac,2600,2600,1,,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-its-lilac?variant=47608482758888&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - Vintage Love,2600,2600,1,,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-vintage-love?variant=47608492949736&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - Dusted Moss,2600,2600,1,Style,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-dusted-moss?variant=47608480202984&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,sparkle-featuring-crystals-from-swarovski.myshopify.com,Sparkle,Handmade Heart-Shaped Ocean Wave Resin Coaster – Unique Drink Coasters for Home & Gifts,1200,1200,1,Quantity,,,https://nvcreatives.com/products/heart-shaped-ocean-wave-resin-coaster?variant=45408354894018&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,inkwell-boutique.myshopify.com,Inkwell Modern Handmade,East Coaster Six Pack,1500,1500,1,,,,https://inkwellboutique.ca/products/east-coaster-six-pack?variant=6001703045&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,thecrdroom2.myshopify.com,The Card Room at KRICKET’S ,Retro Vinyl Coasters,2195,2195,1,,,,https://thecardroom.ca/products/retro-vinyl-coasters?variant=34952557822090&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - Pinky Rose,2600,2600,1,,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-pinky-rose?variant=47608480989416&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Coaster Soak Up Feline Fine,2295,2295,1,,,,https://juxtaposeannex.com/products/coaster-soak-up-feline-fine?variant=42977137885338&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,memories-made-custom.myshopify.com,Memories Made Custom,"Custom Engraved Cork Coasters | Personalized, Designed & Engraved in Canada",800,800,1,,custom; engrav; personaliz,,https://memoriesmade.ca/products/custom-engraved-cork-coasters-personalized-designed-engraved-in-canada?variant=44017906778246&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,ti9ubc-fw.myshopify.com,Kaleidopamine Studio,Glass Tile Coaster - Honey Milk Chocolate,2600,2600,1,,,,https://kaleidopaminestudio.com/products/glass-tile-coaster-honey-milk-chocolate?variant=47608506155240&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,cookery-store.myshopify.com,Cookery,Chilewich Mini Basketweave Coasters – Set of 4 / Parchment,3500,3500,1,Color,,,https://cookery-store.ca/products/chilewich-mini-basketweave-coasters-set-of-4-ochre-copy?variant=44497041457235&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,presents-presents-presents.myshopify.com,Presents Presents Presents,Coasters- Hexagon Marble & Mango Wood Set/4,2795,2795,1,,,,https://www.presentspresentspresents.ca/products/coasters-hexagon-marble-mango-wood-set-4?variant=41401665355870&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,canada-syc.myshopify.com,Shen Yun Collections Canada,Seasonal Blossoms Coasters,2100,2100,1,,,,https://shenyuncollections.ca/products/seasonal-blossoms-coasters?variant=44692857585717&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,spadana-smart-living.myshopify.com,Spadana Smart Living,Drunk Expressions Coasters-Set of 4,2999,2999,1,,,,https://spadana-smart-living.myshopify.com/products/drunk-expressions-coasters-set-of-4?variant=45456359358663&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,click-and-craft.myshopify.com,Click and Craft,Set of 2 Handmade Round Coasters,3999,3999,1,Shipping; Quantity; Including trivet,,,https://clickandcraft.com/products/set-of-2-handmade-macrame-coasters-round-shape?variant=39683439788085&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,wicked-tender.myshopify.com,Wicked Tender,8-Piece Mandala Diamond Painted Coaster Set with Cup Holder – Colorful DIY Table Decor Gift for Home,7700,7700,1,Color,,,https://wickedtender.com/products/8-piece-mandala-diamond-painted-coaster-set-with-cup-holder-colorful-diy-table-decor-gift-for-home?variant=44117834104966&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,7bc33e-e9.myshopify.com,Ibiza One Stop,Nautical Sailor Knot Coaster (Set of 4) - Red Handmade in Maine from Recycled Sails,2464,2464,1,,,,https://ibizaonestop.com/products/nautical-sailor-knot-coaster-set-of-4-red-handmade-in-maine-from-recycled-sails?variant=54022635815255&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,275b7f-3.myshopify.com,Isle at ease ,Spiral Coasters,2800,2800,1,,,,https://www.isleateaseshop.ca/products/spiral-coasters?variant=46582276653346&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,coasters,coasters gift,handmadesask.myshopify.com,HandmadeSask,Drink Coaster Set,2000,2000,1,Style,,,https://www.handmadesask.com/products/drink-coaster-set?variant=43680844841099&_gsid=6No7ZJmiRdYf&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,katycouture.myshopify.com,Farmhouse Is My Style,Gingerbread Spice Tote Bag *BEST SELLER*,4900,4900,1,,,,https://farmhouseismystyle.com/products/gingerbread-spice?variant=31379214729287&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,7bc33e-e9.myshopify.com,Ibiza One Stop,Love Notes Medium Tote Handmade in Maine from Recycled Sails,11550,11550,1,,,,https://ibizaonestop.com/products/love-notes-medium-tote-handmade-in-maine-from-recycled-sails?variant=54022657671511&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,rather-green.myshopify.com,Rather Green,Amiga Tote,9900,9900,1,Colour; Size,custom,,https://rathergreen.ca/products/amiga-tote?variant=40753050452002&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,xrbthg-vv.myshopify.com,Present Agent,Montana Tote,21646,21646,1,,,,https://store.presentagent.vip/products/montana-tote?variant=46486345711713&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,muji-canada.myshopify.com,MUJI,Mini Canvas Tote Bag,590,590,1,Color,,,https://muji.ca/products/mini-canvas-tote-bag-egb41a5a?variant=52311761879406&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,xrbthg-vv.myshopify.com,Present Agent,Magnolia Kelly Green Retro Tote,4110,4110,1,,,,https://store.presentagent.vip/products/magnolia-kelly-green-retro-tote?variant=46352119431265&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,xrbthg-vv.myshopify.com,Present Agent,Crossbody Tote,31000,31000,1,,,,https://store.presentagent.vip/products/crossbody-tote?variant=46486277193825&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,ca-rugandweave-com.myshopify.com,Rug and Weave ,Everyday Gingham Tote Bag,2995,2995,1,Colour,,,https://rugandweave.com/products/everyday-gingham-tote-bag?variant=41390454866000&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,something-personalized.myshopify.com,Something Personalized,Safari Handy Open Top Tote,3200,3200,1,,,,https://somethingpersonalized.ca/products/safari-handy-open-top-tote?variant=48078901346528&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,d87ce2-43.myshopify.com,Indigo,"Heather Tote Bag, French Vanilla",2887,2887,1,Colour,,,https://www.indigo.ca/products/heather-tote-bag-rouge?variant=46660130734290&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,thecabanastores.myshopify.com,The Cabana.ca,ALOHA COLLECTION - Seaside Day Tripper | White on Lemu Blue,9799,9799,1,,,,https://thecabana.ca/products/aloha-collection-seaside-day-tripper-white-on-lemu-blue?variant=47241527066875&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,xrbthg-vv.myshopify.com,Present Agent,Magnolia Sunset Script Tote,4110,4110,1,,,,https://store.presentagent.vip/products/magnolia-sunset-script-tote?variant=46352119332961&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,xrbthg-vv.myshopify.com,Present Agent,Magnolia Market Tote,9316,9316,1,,,,https://store.presentagent.vip/products/magnolia-market-tote?variant=46352109994081&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,boutique-peridot.myshopify.com,Boutique Peridot,Cavallini Tote Bag Tea Time,3200,3200,1,,,,https://www.boutiqueperidot.com/products/cavallini-tote-bag-tea-time?variant=58351731933265&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,something-personalized.myshopify.com,Something Personalized,Safari Medium Zippered Tote Bag,5000,5000,1,,,,https://somethingpersonalized.ca/products/safari-medium-zippered-tote-bag?variant=47591829733600&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,d87ce2-43.myshopify.com,Indigo,"Heather Medium Tote Bag, Faux Suede Sand",2887,2887,1,Colour,,,https://www.indigo.ca/products/heather-medium-tote-bag-faux-suede-sand?variant=47189884698834&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,poches-et-fils.myshopify.com,Poches & Fils,Tote Bag à poche personnalisable,2499,2499,1,Color; Size,custom,,https://pochesetfils.com/products/tote-bag-a-poche-personnalisable?variant=42056989933647&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,orbitkeyinternational.myshopify.com,Orbitkey,Foldable Tote Bag,2200,2200,1,Color,,,https://www.orbitkey.com/products/foldable-tote-bag?variant=39930974404704&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,simply-gifted-burlington.myshopify.com,Simply Gifted ,Giftology - Burlington Tote bag,3500,3500,1,,,,https://simplygifted.ca/products/giftology-burlington-tote-bag?variant=46372300849465&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,silla-designs.myshopify.com,Silla Designs,Canvas Tote Bag | Cool Cats,4499,4499,1,,,,https://silladesigns.com/products/cool-cats-canvas-tote-bag?variant=49871748366636&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,7bc33e-e9.myshopify.com,Ibiza One Stop,Custom Family Gift Tote - Navy Handmade in Maine from Recycled Sails,44000,44000,1,,custom; personaliz,,https://ibizaonestop.com/products/custom-family-gift-tote-navy-handmade-in-maine-from-recycled-sails?variant=54022657081687&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,urbannaturestore-ca.myshopify.com,Urban Nature Store,Gift Tote Ah! There,695,695,1,,,,https://www.urbannaturestore.ca/products/gift-tote-ah-there?variant=46304566280379&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,outer-layer.myshopify.com,Outer Layer,Have You Tried Cheese Handy Tote,2199,2199,1,,,,https://outerlayer.com/products/have-you-tried-cheese-handy-tote?variant=44725984559424&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bajoue.myshopify.com,Bajoue,Tote bag- Mamie d'amour,2999,2999,1,Color,,,https://bajoue.ca/products/tote-bag-mamie-damour-creme?variant=53362371559697&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,the-sweet-life-apparel-gifts.myshopify.com,The Sweet Life Apparel and Gifts ,Printed Tote Bag,2000,2000,1,Color,custom,,https://thesweetlifeapparel.com/products/printed-tote-bag-1?variant=46197523251453&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,juxtaposegifts.myshopify.com,Juxtapose Cards & Gifts,Bag Full Of Ponies Handy Tote,2195,2195,1,,,,https://juxtaposeannex.com/products/bag-full-of-ponies-handy-tote?variant=48508235776154&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,cedar-canoe-books.myshopify.com,Cedar Canoe Books,Moody Cats Canvas Tote,2700,2700,1,,,,https://www.cedarcanoebooks.com/products/moody-cats-canvas-tote?variant=49492497006878&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,hoodies-for-heros.myshopify.com,Hoodies For Heroes,Smile Embossed Leather Tote,5700,5700,1,Color,,,https://hoodiesforheroes.shop/products/smile-embossed-leather-tote?variant=50445143867696&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,precious-memories-co.myshopify.com,Precious Memories Co,"Personalized Tote Bag, Custom Silicone Tote Bag, Custom Engraved Tote Bag, Teacher's Tote, Beach Bag, Mother's Day Gift, Custom Gift for Her",6500,6500,1,,personaliz; custom; engrav,,https://preciousmemoriesco.ca/products/personalized-tote-bag-custom-silicone-tote-bag-custom-engraved-tote-bag-teachers-tote-beach-bag-mothers-day-gift-custom-gift-for-her?variant=44110771093677&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,nab-leather-co.myshopify.com,NAB Leather,Classic Brown Leather Tote Bag,20700,20700,1,Color,,,https://nableather.com/products/classic-brown-leather-tote-bag?variant=43236223549571&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,87e26e-4.myshopify.com,DAVIDsTEA,The Tea Tote,1900,1900,1,,,,https://davidstea.com/products/the-tea-tote?variant=46724366303472&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,onze-montreal.myshopify.com,Onze Montreal,Tote Bag Montreal Quebec Illustration Canvas,1995,1995,1,Color,custom,,https://onze-montreal.com/products/montreal-quebec-canvas-tote-bag-natural?variant=40077899530302&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bajoue.myshopify.com,Bajoue,Tote bag- Maman incroyable,2999,2999,1,,,,https://bajoue.ca/products/tote-bag-maman-incroyable?variant=53433004622097&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,silla-designs.myshopify.com,Silla Designs,Canvas Tote Bag | Book Club,4499,4499,1,,,,https://silladesigns.com/products/book-club-canvas-tote-bag?variant=49871758459180&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bajoue.myshopify.com,Bajoue,Tote bag- Meilleure éducatrice,2999,2999,1,,,,https://bajoue.ca/products/tote-bag-meilleure-educatrice-1?variant=53410821177617&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,7bc33e-e9.myshopify.com,Ibiza One Stop,Four Leaf Clover Medium Tote Handmade in Maine from Recycled Sails,15400,15400,1,,,,https://ibizaonestop.com/products/four-leaf-clover-medium-tote-handmade-in-maine-from-recycled-sails?variant=54022635192663&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,outer-layer.myshopify.com,Outer Layer,Toronto Cityscape Tote Bag,2095,2095,1,,,,https://outerlayer.com/products/toronto-cityscape-tote-bag?variant=45108365852992&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,0nkrrk-0g.myshopify.com,Bananas,Checker Icons Tote Bag,6300,6300,1,,,,https://0nkrrk-0g.myshopify.com/products/checker-icons-tote-bag?variant=48471036363011&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bajoue.myshopify.com,Bajoue,Tote bag- Grand-maman,2999,2999,1,,,,https://bajoue.ca/products/tote-bag-grand-maman?variant=48238104019217&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,say-it-with-stacey.myshopify.com,Say it with Stacey,"It's What's on the Inside that Counts! — Hilarious Totes that are practical, eco friendly and fun!",3299,3299,1,Title,,,https://sayitwithstacey.ca/products/its-whats-on-the-inside-that-counts-hilarious-totes-that-are-practical-eco-friendly-and-fun?variant=31297317142598&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,seek-gifts-and-home-decor-ltd.myshopify.com,Seek gifts and home decor Ltd. ,No Place Like Local SEEK Tote Bag,2700,2700,1,,,,https://seekgiftsanddecor.com/products/no-place-like-local-seek-tote-bag?variant=43959626956909&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,cedar-canoe-books.myshopify.com,Cedar Canoe Books,Judgy Fish Canvas Tote,2700,2700,1,,,,https://www.cedarcanoebooks.com/products/judgy-fish-canvas-tote?variant=49492497760542&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,7bc33e-e9.myshopify.com,Ibiza One Stop,Maine Bicentennial Medium Tote Handmade in Maine from Recycled Sails,18920,18920,1,,,,https://ibizaonestop.com/products/maine-bicentennial-medium-tote-handmade-in-maine-from-recycled-sails?variant=54022656033111&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,468729-3.myshopify.com,Warm Gift Shop,Mini Tote Bag | Pink Floral with Birds,1900,1900,1,,,,https://warmgiftshop.com/products/mini-tote-bag-pink-floral-with-birds?variant=51417733333309&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bagsinbulk-ca.myshopify.com,BagsInBulk.ca,Reusable Gift Tote Bag 8 x 10 inch,5700,5700,1,Color,,,https://bagsinbulk.ca/products/wholesale-8-x-10-gift-tote-bag?variant=42379979259948&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,opusartsupplies.myshopify.com,Opus Art Supplies,Cavallini Vintage Inspired Tote Bag - Tarot,3099,3099,1,,,,https://opusartsupplies.com/products/cavallini-vintage-inspired-tote-bag-tarot?variant=49813201354983&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,mamabuzz-collections.myshopify.com,MamaBuzz Creations,"""World's Best Mom"" ""Tote Bag, Gift for her, Mother's gift, Mom's gift, Personalized Bag, Tote Bag",3199,3199,1,Size,personaliz; custom,,https://mamabuzzcreations.com/products/worlds-best-mom-tote-bag-1?variant=32209996316785&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,osadia-store.myshopify.com,Osadia Concept Store,Rabbit Tote,3400,3400,1,Color,,,https://www.beosadia.com/products/rabbit-tote?variant=41940228210786&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,0pun7g-u6.myshopify.com,baby enRoute,Cotopaxi Taal Convertible Tote,8999,8999,1,,,,https://www.babyenroute.com/products/cotopaxi-taal-convertible-tote-del-dia?variant=45233237000329&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
category,totes,tote bag gift,bestsurprisegifts-com.myshopify.com,GiftAFeeling,Laminated Fashion Tote,220,220,1,Quantity; Colors,,,https://www.giftafeeling.com/products/laminated-fashion-tote?variant=40832050036771&_gsid=CX4Y3KYa7dH8&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,readymadeplaycanada.myshopify.com,Readymade Play Canada ,Party Favours!,550,550,1,,,,https://readymadeplaycanada.com/products/party-favours?variant=48755888783646&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,the-sugar-cube.myshopify.com,The Sugar Cube,Custom Candy Bags,12375,12375,1,Quantity; Allergen; Size,custom; personaliz,allerg,https://www.sugarcubeyyc.com/products/custom-candy-bags?variant=3359674948&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,the-sugar-cube.myshopify.com,The Sugar Cube,Custom Stickered Surprise Bags,7000,7000,1,Quantity; Size,custom; personaliz,,https://www.sugarcubeyyc.com/products/custom-stickered-surprise-bags?variant=39845886296138&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,rae-s-kakes-and-kreations.myshopify.com,Rae’s Kakes and Kreations,Custom Party Favors Treats,3600,3600,1,,custom; personaliz,,https://www.raeskakesandkreations.com/products/custom-party-favors-treats?variant=45432683200704&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,custom-treatz-by-sharon.myshopify.com,Custom Favorz by Sharon,PAINT PARTY CHIP BAGS,1000,1000,1,Options,personaliz; custom,,https://customfavorzbysharon.myshopify.com/products/paint-party-chip-bags?variant=42935805673642&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,custom-treatz-by-sharon.myshopify.com,Custom Favorz by Sharon,PATRON TEQUILA CHIP BAGS,1000,1000,1,Quantity,personaliz; custom,,https://customfavorzbysharon.myshopify.com/products/custom-chip-bag-patron-themed-chip-bag-patron-party-patron-tequila-party-favor-adult-party-digital-assembled-printed-shipped?variant=31096923029575&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,the-sugar-cube.myshopify.com,The Sugar Cube,Custom Regular CandyGrams (Minimum 10),22000,22000,1,Quantity; Allergen; Colour theme,custom; personaliz,allerg,https://www.sugarcubeyyc.com/products/custom-regular-candygrams-minimum-10?variant=39868649996362&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,qqiz0a-6i.myshopify.com,Halo B Designs ,Custom Chip Bag Party Favors,4999,4999,1,Brand preference; Quantity,custom,,https://www.halobdesigns.com/products/custom-chip-bag-party-favors?variant=43912210514010&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,plumpolkadot.myshopify.com,PlumPolkaDot,"Floral Party Favors, Hair Ties",399,399,1,,personaliz; custom,,https://www.plumpolkadot.com/products/floral-party-favors-for-girls-3634?variant=31150374027353&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,ynj3ez-pr.myshopify.com,Designs By Diza,Wrapped Treats Custom Theme,6000,6000,1,Treats,custom; personaliz,,https://designsbydiza.ca/products/wrapped-treats-custom-theme?variant=49211044823277&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,gj6yav-aa.myshopify.com,HoneyAndB’sCreativities,Party Favor Mega bundle DIGITAL ONLY CANVA,1500,1500,1,,personaliz,,https://gj6yav-aa.myshopify.com/products/custom-party-favor-template-outline-bundle?variant=43463818772559&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,gzjfhe-sr.myshopify.com,Oh So Cute,Play Dough Favors,1400,1400,1,,custom,,https://shopohsocute.ca/products/untitled-may18_13-21-12?variant=47363855384725&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,custom-treatz-by-sharon.myshopify.com,Custom Favorz by Sharon,EMOJI CHIP BAG,1000,1000,1,Quantity,custom,,https://customfavorzbysharon.myshopify.com/products/custom-chip-bag-emoji-chip-bag-favor-bags-emoji-birthday-party-emoji-party-favors-digital-printed-assembled-shipped?variant=31096920113223&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,qqiz0a-6i.myshopify.com,Halo B Designs ,Custom Party Favor – Deluxe Bundle (20 Guests),19999,19999,1,Title,custom,,https://www.halobdesigns.com/products/custom-party-favor-deluxe-bundle-20-guests?variant=43911779713114&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,partyexpert-fr.myshopify.com,Party Expert USA,"Pokémon Birthday Favour Bags, 8 count",397,397,1,,custom,,https://www.party-expert.ca/products/pokemon-birthday-favour-bags-8-count?variant=41950185029830&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,dellaterra.myshopify.com,DellaTerra,100ml Single - Custom Wedding & Party Favour,1195,1195,1,,custom; personaliz,,https://www.dellaterra.ca/products/wedding-party-favour-100ml?variant=28827196325965&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
personalization,favors_personalized,personalized party favors,qqiz0a-6i.myshopify.com,Halo B Designs ,Custom Party Favor – Ultimate Bundle (30 Guests),27999,27999,1,Title,custom,,https://www.halobdesigns.com/products/custom-party-favor-ultimate-bundle-30-guests?variant=43911780171866&_gsid=eQFxr5nMkuhn&utm_source=shopify&utm_medium=catalog
